act,asset,order,size,done,price
1939,SOUT155,Sell,110,52,30.4618
1940,HONG048,Short,322,322,0.2459
1940,HONG275,Buy,56,56,16.8617
1940,INDI144,Sell,53,53,14.0459
1940,JAPA004,Buy,26,26,15.135
1940,JAPA147,Buy,122,122,12.9741
1940,JAPA276,Buy,46,46,6.854
1940,JAPA290,Buy,6,6,59.8383
1941,INDI035,Buy,358,358,5.3343
1941,JAPA229,Sell,31,31,44.5986
1943,SING094,Sell,498,498,1.5842
1946,AUST174,Short,30,30,22.7275
1946,JAPA144,Sell,193,193,6.7433
1946,TAIW213,Short,980,980,1.2255
1949,HONG084,Sell,2258,2258,0.6788
1949,HONG158,Buy,2074,2074,0.776
1949,JAPA005,Sell,74,74,3.8525
1949,JAPA114,Sell,64,64,16.9848
1949,THAI199,Buy,93,93,7.5084
1950,AUST200,Buy,91027,91027,0.0025
1950,JAPA005,Short,294,294,3.9157
1950,NEW 044,Buy,105,35,1.4179
1952,JAPA286,Buy,41,41,4.6802
1952,SOUT131,Short,9,9,125.1995
1953,AUST073,Sell,1,1,55.0297
1953,HONG005,Sell,56,56,5.6374
1953,HONG275,Short,26,26,17.3741
1958,SOUT067,Short,36,15,19.1869
1968,JAPA144,Short,125,7,6.718
1968,JAPA276,Sell,18,18,6.8437
1970,JAPA277,Buy,27,27,53.3544
1972,JAPA117,Short,44,44,3.1848
1974,HONG221,Sell,3594,768,0.2021
1974,JAPA224,Buy,10,10,16.4093
1976,AUST028,Buy,146,146,3.567
1980,JAPA051,Sell,2,2,66.5133
1980,JAPA214,Sell,50,50,15.5376
1980,THAI278,Sell,9776,9776,0.2699
1987,AUST073,Buy,28,28,54.633
1987,HONG157,Sell,462,462,1.4776
1987,HONG194,Buy,1937,1937,0.725
1987,HONG229,Buy,333,333,5.0056
1987,JAPA116,Sell,82,82,15.5012
1987,JAPA130,Short,15,15,11.9475
1987,JAPA153,Short,137,137,2.0905
1987,JAPA236,Sell,30,30,58.5223
1987,JAPA290,Sell,20,20,60.8488
1987,SOUT205,Buy,1,1,214.1276
1987,TAIW033,Buy,612,612,1.4023
1987,TAIW161,Sell,24,24,4.4869
1987,THAI125,Buy,175,175,4.9831
1987,THAI149,Buy,2581,2581,0.7187
1987,THAI228,Short,3278,3278,0.2991
1988,AUST047,Short,15,15,18.0832
1988,JAPA008,Buy,46,46,8.771
1988,JAPA149,Buy,69,69,28.2238
1988,TAIW168,Short,134,134,0.7169
1991,AUST075,Sell,117,117,7.1461
1991,AUST114,Sell,348,348,4.2856
1991,AUST230,Short,37,37,36.073
1991,AUST258,Sell,1141,1141,1.4243
1991,HONG007,Buy,637,365,0.2382
1991,HONG020,Buy,6143,6143,0.0903
1991,HONG028,Buy,2428,2428,0.6692
1991,HONG068,Short,248,248,2.357
1991,HONG084,Buy,2745,2745,0.6793
1991,HONG104,Buy,1529,1101,0.5434
1991,HONG124,Sell,2688,2688,0.9179
1991,HONG165,Buy,147,147,1.8929
1991,HONG229,Sell,71,71,5.057
1991,INDI033,Buy,346,346,3.5993
1991,INDI117,Sell,59,59,18.2191
1991,INDI257,Buy,78,71,13.1224
1991,INDI298,Buy,144,59,10.0667
1991,JAPA002,Sell,83,83,8.4935
1991,JAPA005,Sell,1009,547,4.0585
1991,JAPA009,Buy,137,137,3.0006
1991,JAPA041,Short,3,3,7.1043
1991,JAPA043,Buy,108,108,17.8141
1991,JAPA092,Buy,35,35,15.7416
1991,JAPA107,Short,26,26,24.7681
1991,JAPA116,Buy,96,96,15.5261
1991,JAPA134,Buy,87,87,12.8579
1991,JAPA142,Sell,53,53,3.217
1991,JAPA144,Buy,313,79,6.7795
1991,JAPA145,Buy,417,417,4.943
1991,JAPA153,Buy,1310,12,2.0852
1991,JAPA231,Sell,135,135,9.8944
1991,JAPA233,Sell,14,14,21.916
1991,JAPA248,Buy,243,243,12.3838
1991,JAPA253,Sell,3,3,34.1362
1991,JAPA265,Sell,893,380,3.1633
1991,JAPA276,Buy,147,147,6.874
1991,JAPA277,Short,2,2,53.2822
1991,JAPA279,Buy,61,61,12.9763
1991,JAPA290,Buy,7,7,60.2305
1991,PHIL167,Buy,1107,782,0.6157
1991,SOUT097,Sell,3,1,125.1064
1991,SOUT255,Sell,3,3,4.9312
1991,SOUT291,Buy,596,596,1.3536
1991,TAIW032,Sell,254,254,10.6451
1991,TAIW168,Buy,2386,2386,0.7263
1991,TAIW237,Buy,1703,577,0.4188
1991,THAI132,Sell,2706,2706,0.5017
1993,JAPA114,Sell,39,39,17.2126
1994,AUST060,Buy,59,59,23.1713
1994,HONG004,Short,6469,6469,0.4074
1994,HONG158,Short,2348,2348,0.6251
1994,JAPA186,Sell,159,94,6.3395
1994,SOUT172,Buy,9,9,42.3063
1995,JAPA057,Buy,13,13,40.0936
1995,JAPA153,Sell,136,136,2.0885
1995,SING276,Buy,80,80,14.4363
1995,SOUT255,Buy,69,69,4.9651
2003,HONG197,Sell,2116,2116,0.8363
2003,JAPA240,Buy,34,34,26.2429
2003,SOUT163,Buy,48,48,40.2663
2003,TAIW026,Buy,328,328,4.0694
2005,AUST073,Sell,27,11,55.2624
2005,HONG027,Short,69,69,1.2023
2005,HONG070,Short,100,100,11.8566
2005,HONG261,Buy,705,705,0.6013
2005,JAPA235,Buy,132,132,8.5944
2005,JAPA279,Short,41,41,13.0259
2005,PHIL028,Buy,305,305,1.838
2008,JAPA014,Sell,213,20,8.1694
2008,JAPA132,Short,113,113,17.7167
2008,JAPA141,Buy,145,145,4.9621
2008,JAPA300,Sell,44,44,11.4884
2012,AUST080,Sell,17,6,67.0225
2012,AUST264,Buy,95,95,9.2423
2012,HONG019,Buy,2279,2279,0.7408
2012,HONG070,Sell,76,76,11.8127
2012,HONG093,Sell,501,501,2.4989
2012,HONG121,Buy,1382,1382,0.3283
2012,HONG140,Buy,281,281,3.5976
2012,HONG165,Sell,216,216,1.9052
2012,HONG167,Short,102,102,7.8868
2012,HONG183,Buy,70561,70561,0.018
2012,HONG261,Sell,4732,1683,0.5865
2012,INDI131,Buy,109,109,16.459
2012,INDI230,Buy,27,12,13.1703
2012,JAPA005,Buy,149,149,4.0765
2012,JAPA017,Short,38,38,14.923
2012,JAPA043,Buy,128,128,17.9726
2012,JAPA044,Buy,188,188,4.2941
2012,JAPA057,Short,3,3,41.2171
2012,JAPA073,Buy,12,12,5.798
2012,JAPA076,Buy,9,9,31.9048
2012,JAPA107,Sell,1,1,24.9924
2012,JAPA141,Sell,234,234,4.9673
2012,JAPA142,Buy,109,109,3.2742
2012,JAPA144,Buy,78,78,6.8258
2012,JAPA153,Sell,33,33,2.0613
2012,JAPA162,Sell,8,8,22.7125
2012,JAPA177,Sell,20,20,38.3133
2012,JAPA186,Sell,496,191,6.4582
2012,JAPA189,Short,112,112,21.037
2012,JAPA201,Sell,25,3,55.5525
2012,JAPA205,Sell,144,144,2.7051
2012,JAPA206,Buy,115,115,10.9859
2012,JAPA231,Sell,203,203,9.8067
2012,JAPA239,Short,35,35,33.1472
2012,JAPA240,Sell,42,42,25.9845
2012,JAPA250,Sell,48,26,41.4084
2012,JAPA254,Sell,14,14,33.5659
2012,JAPA298,Sell,15,15,19.4978
2012,MALA225,Buy,199,3,4.3274
2012,PHIL029,Sell,110,110,2.1174
2012,SOUT077,Sell,68,68,3.3224
2012,SOUT124,Buy,6,6,140.738
2012,SOUT128,Buy,166,166,6.7488
2012,SOUT131,Sell,7,7,123.3958
2012,SOUT154,Short,68,68,35.1182
2012,TAIW104,Buy,194,194,2.0846
2013,INDO033,Sell,982,982,0.9298
2015,JAPA231,Sell,171,171,9.7135
2016,HONG005,Sell,184,184,5.5874
2016,HONG197,Buy,3110,19,0.8433
2016,HONG275,Buy,21,21,17.438
2016,INDI131,Buy,10,10,16.7817
2016,JAPA002,Buy,140,140,8.5416
2016,JAPA073,Short,62,62,5.7722
2016,JAPA120,Buy,26,26,12.3826
2016,SOUT255,Buy,408,142,4.9866
2016,TAIW141,Buy,921,921,0.5791
2016,THAI200,Sell,569,569,2.3461
2017,JAPA013,Short,373,373,6.0379
2017,JAPA186,Sell,206,206,6.3279
2017,JAPA196,Buy,3,3,36.9047
2017,JAPA236,Buy,9,9,58.4909
2017,TAIW170,Buy,162,162,5.5449
2018,JAPA086,Sell,12,12,36.1965
2018,JAPA240,Sell,71,71,26.3101
2018,TAIW018,Sell,271,271,3.6037
2020,HONG167,Short,14,14,7.893
2020,JAPA031,Buy,54,54,13.4299
2020,JAPA232,Buy,244,244,2.1895
2020,JAPA290,Buy,3,3,60.4548
2021,AUST172,Sell,961,961,2.4245
2021,JAPA186,Sell,225,225,6.4627
2021,SOUT083,Sell,19,19,54.3737
2021,THAI131,Sell,1724,1724,0.5091
2022,JAPA103,Sell,5,5,47.386
2022,JAPA138,Sell,15,15,10.2605
2023,THAI090,Sell,18109,18109,0.0787
2023,THAI131,Buy,3955,1889,0.509
2025,AUST073,Buy,2,2,54.758
2025,HONG038,Sell,4137,4137,0.4352
2025,HONG070,Short,40,40,12.1686
2025,HONG083,Buy,207,207,3.5881
2025,JAPA041,Sell,46,46,6.9803
2025,JAPA099,Buy,100,100,5.6003
2025,JAPA103,Sell,33,33,47.4783
2025,JAPA139,Buy,91,91,21.8169
2025,JAPA268,Sell,68,47,14.9005
2025,TAIW052,Buy,4430,4430,0.2484
2025,TAIW080,Sell,504,504,2.1575
2025,TAIW198,Sell,427,427,2.9766
2025,THAI122,Buy,9556,9556,0.1435
2025,THAI134,Buy,16581,16581,0.1063
2029,AUST047,Sell,39,39,18.1213
2029,INDI166,Buy,32,32,28.0281
2029,JAPA007,Buy,41,41,31.9892
2029,JAPA088,Buy,104,104,3.3413
2029,JAPA092,Buy,42,42,15.6944
2029,JAPA236,Sell,2,2,58.7063
2029,JAPA250,Short,8,8,41.5954
2029,SOUT131,Buy,3,3,122.2402
2029,TAIW259,Sell,2771,2771,0.5643
2038,INDI056,Sell,69,69,4.2346
2038,INDI162,Short,7,7,6.6313
2039,JAPA076,Buy,25,25,31.5166
2039,JAPA138,Sell,48,48,10.3379
2039,SING276,Buy,4,4,14.0817
2044,JAPA086,Sell,6,6,36.3507
2044,JAPA182,Buy,74,74,8.9709
2044,JAPA244,Sell,72,72,10.5073
2044,JAPA247,Short,149,149,4.4598
2045,AUST073,Buy,3,3,54.4888
2045,INDI292,Sell,245,245,4.3907
2045,JAPA020,Buy,29,29,34.0937
2045,MALA233,Buy,6117,2119,0.4082
2047,JAPA146,Buy,805,805,3.3828
2047,JAPA218,Sell,54,54,15.6929
2049,AUST028,Buy,496,458,3.5565
2049,HONG275,Buy,68,68,16.9621
2049,JAPA005,Buy,227,227,3.9356
2049,JAPA103,Sell,7,7,46.2657
2049,JAPA276,Buy,35,35,6.8987
2049,THAI156,Sell,7349,4548,0.4732
2054,HONG149,Sell,3,3,2.7092
2055,AUST032,Buy,54,54,20.2217
2055,AUST047,Buy,78,78,18.1562
2055,JAPA132,Sell,113,113,17.6464
2055,JAPA250,Sell,8,8,41.1677
2056,AUST191,Buy,223,223,6.143
2057,HONG018,Sell,365,365,0.4867
2057,JAPA137,Buy,303,303,5.8825
2057,THAI204,Buy,205,205,7.5067
2059,JAPA014,Buy,136,136,8.0988
2060,HONG070,Short,11,11,12.1578
2060,JAPA179,Sell,113,113,2.6709
2060,JAPA254,Sell,26,26,33.6488
2061,HONG005,Buy,551,551,5.6874
2061,HONG018,Sell,4127,4127,0.4681
2061,JAPA048,Buy,127,127,8.7856
2061,SOUT196,Buy,9,9,49.2375
2066,JAPA141,Short,148,148,4.9446
2068,HONG045,Buy,358,358,0.7187
2068,JAPA285,Buy,524,524,3.094
2068,MALA085,Buy,190,190,1.6146
2072,HONG114,Buy,640,640,1.3289
2077,THAI204,Buy,225,225,7.4717
2079,JAPA153,Sell,454,454,2.0862
2080,SOUT155,Sell,3,3,30.3392
2081,HONG260,Buy,7453,7453,0.0236
2081,JAPA149,Buy,18,18,28.3229
2082,INDI113,Buy,147,147,12.6869
2082,INDI284,Sell,142,142,2.6511
2082,JAPA284,Sell,131,131,8.9495
2082,SING079,Sell,2822,2822,0.5016
2082,THAI110,Buy,2244,2244,0.5804
2082,THAI204,Sell,18,18,7.4507
2083,HONG236,Buy,15381,15381,0.0563
2083,JAPA058,Sell,36,36,35.6779
2087,AUST264,Sell,192,192,9.3383
2087,JAPA149,Buy,27,27,28.3845
2095,AUST024,Buy,1581,1581,1.2958
2095,HONG149,Short,19,19,2.6849
2095,JAPA037,Short,90,90,19.1359
2095,JAPA041,Sell,154,154,7.0005
2095,JAPA153,Buy,145,145,2.067
2097,HONG197,Sell,3417,1560,0.8843
2097,HONG275,Buy,1,1,17.2475
2097,INDI286,Buy,7,7,7.8989
2097,JAPA020,Sell,1,1,34.3927
2097,JAPA144,Buy,264,264,6.792
2097,JAPA248,Buy,8,8,12.7103
2097,JAPA250,Sell,46,46,41.507
2097,JAPA291,Buy,43,33,1.8781
2097,SOUT128,Short,151,151,7.0242
2097,TAIW167,Sell,44,39,7.7335
2097,TAIW239,Buy,410,410,1.4883
2098,AUST178,Buy,197,6,8.2004
2098,HONG064,Sell,499,499,3.5562
2098,HONG279,Buy,2630,630,0.2112
2098,JAPA122,Buy,156,156,3.7249
2098,JAPA189,Buy,57,57,21.0483
2098,JAPA194,Buy,425,425,1.8493
2098,JAPA290,Buy,25,25,59.2902
2098,SOUT010,Sell,1,1,173.0663
2100,AUST073,Sell,28,28,54.8345
2100,AUST151,Sell,16,16,55.033
2100,HONG097,Buy,2844,2844,0.3472
2100,JAPA005,Buy,168,168,3.862
2100,JAPA083,Buy,55,55,11.5771
2100,JAPA156,Sell,15,15,32.8227
2100,THAI125,Short,401,401,5.02
2104,JAPA201,Sell,28,28,56.9668
2109,AUST272,Short,75,75,4.262
2109,HONG059,Sell,854,482,0.3636
2109,INDI147,Buy,144,144,12.6453
2109,JAPA290,Sell,6,1,59.9694
2109,SOUT205,Sell,1,1,211.1949
2110,AUST025,Buy,288,288,6.0701
2110,AUST212,Buy,54,54,9.7379
2110,INDO167,Sell,2047,2047,0.1749
2112,AUST174,Short,4,4,22.6578
2112,HONG018,Sell,643,643,0.4898
2112,INDI055,Buy,8,8,16.5746
2112,JAPA251,Buy,92,92,4.206
2112,JAPA257,Buy,601,368,6.8285
2112,SOUT156,Short,48,48,21.0382
2112,THAI202,Sell,622,622,1.5906
2113,AUST032,Buy,43,43,20.5611
2113,AUST073,Sell,11,11,55.2269
2113,INDI023,Buy,92,92,7.9352
2113,SOUT066,Sell,75,75,10.3463
2115,TAIW175,Buy,657,657,2.267
2118,JAPA276,Sell,198,198,7.0416
2118,JAPA293,Buy,19,19,20.735
2118,TAIW167,Sell,13,13,7.6401
2118,THAI001,Short,241,241,6.4214
2121,JAPA238,Buy,427,427,2.1577
2121,JAPA293,Buy,12,12,20.5134
2121,SING070,Buy,5515,5515,0.1432
2122,JAPA018,Short,5,5,23.3207
2127,AUST230,Sell,9,9,36.0567
2131,HONG096,Sell,221,221,1.773
2131,HONG179,Buy,980,980,0.6049
2131,JAPA141,Short,39,39,4.9885
2131,MALA006,Buy,4395,4395,0.22
2132,JAPA139,Buy,10,10,21.9185
2144,JAPA261,Sell,20,11,49.0514
2146,HONG004,Buy,2594,2594,0.4026
2146,INDI131,Buy,42,12,16.9779
2146,JAPA054,Sell,2537,2537,0.2333
2146,JAPA290,Buy,5,5,60.471
2146,NEW 009,Buy,1393,855,3.2566
2147,HONG056,Buy,1289,1289,1.4823
2147,HONG179,Short,1089,1089,0.6147
2147,JAPA144,Sell,198,48,6.7789
2150,INDI028,Buy,12,12,9.7254
2150,JAPA257,Buy,82,82,6.7257
2150,TAIW167,Buy,29,29,7.7599
2155,HONG018,Buy,6606,6606,0.4871
2155,HONG140,Short,10,10,3.3942
2155,JAPA182,Sell,242,81,9.0955
2155,JAPA254,Sell,6,6,34.3815
2155,JAPA276,Short,80,80,6.8837
2155,TAIW132,Buy,10,10,2.6838
2155,THAI131,Buy,1473,1423,0.5042
2157,AUST233,Sell,70,70,3.8021
2157,HONG045,Buy,750,750,0.7334
2157,HONG179,Short,942,942,0.5901
2157,JAPA189,Buy,89,89,20.5923
2157,JAPA285,Buy,129,129,3.0798
2167,SOUT083,Buy,25,25,54.4525
2168,AUST073,Sell,27,27,55.1044
2168,HONG187,Buy,3797,3797,0.2661
2168,JAPA057,Sell,4,4,40.5549
2168,JAPA162,Buy,79,79,23.2374
2168,JAPA177,Buy,16,16,38.8993
2168,JAPA229,Buy,1,1,44.6489
2168,JAPA235,Sell,29,29,8.44
2168,JAPA236,Sell,8,8,58.6175
2168,JAPA274,Sell,34,34,40.3199
2168,SOUT130,Sell,1,1,171.791
2172,AUST016,Short,264,264,4.2788
2172,HONG124,Sell,2229,384,0.9316
2172,HONG275,Buy,31,31,17.064
2172,INDI023,Short,120,120,7.6333
2172,JAPA290,Sell,18,18,60.989
2172,SOUT105,Buy,5,5,37.2055
2173,JAPA105,Short,695,695,2.2439
2173,JAPA210,Buy,119,119,14.1168
2173,JAPA240,Sell,35,35,26.3525
2175,HONG111,Buy,190,190,1.863
2177,JAPA008,Buy,62,62,8.7449
2180,JAPA163,Buy,27,27,78.3841
2180,PHIL148,Sell,21,21,54.5205
2180,THAI229,Sell,117,117,4.1043
2181,AUST087,Buy,223,15,2.6236
2181,JAPA086,Buy,8,8,36.0086
2181,THAI001,Sell,370,370,6.4491
2185,AUST025,Sell,6,6,6.09
2185,AUST075,Buy,257,168,7.1974
2185,JAPA290,Sell,11,11,60.8198
2185,SOUT245,Buy,1,1,914.6938
2186,AUST151,Buy,8,8,55.5337
2186,AUST174,Sell,18,18,22.7729
2186,AUST230,Buy,12,12,36.5589
2186,HONG068,Sell,99,99,2.3634
2186,HONG093,Buy,212,212,2.5425
2186,HONG140,Sell,51,51,3.4509
2186,HONG226,Buy,4209,3560,0.471
2186,HONG275,Buy,2,2,16.7964
2186,HONG297,Buy,9317,9317,0.1628
2186,INDI178,Sell,25,19,63.9604
2186,JAPA007,Sell,2,2,31.4897
2186,JAPA047,Buy,118,118,14.8699
2186,JAPA092,Sell,32,32,15.9568
2186,JAPA107,Sell,61,55,25.0421
2186,JAPA153,Sell,413,413,2.0759
2186,JAPA214,Buy,82,82,15.5957
2186,JAPA238,Sell,147,147,2.1322
2186,MALA225,Buy,111,111,4.3513
2186,PHIL177,Sell,101,4,18.639
2186,SOUT001,Sell,24,24,24.3905
2186,SOUT273,Sell,54,54,31.465
2186,THAI101,Sell,2933,1617,0.4002
2186,THAI199,Buy,215,215,7.5277
2188,AUST187,Sell,201,201,4.7504
2188,AUST292,Buy,36,36,29.4965
2188,HONG115,Buy,29573,29573,0.0462
2188,JAPA020,Buy,53,53,34.2278
2188,JAPA236,Buy,33,31,58.7858
2188,SOUT005,Buy,4,4,322.6126
2188,TAIW121,Buy,14,14,5.3688
2188,THAI115,Buy,184,184,2.162
2188,THAI199,Buy,17,17,7.482
2193,JAPA222,Buy,172,172,4.9004
2193,THAI126,Short,375,360,4.9749
2194,HONG026,Buy,262,262,3.4173
2194,JAPA102,Buy,11,11,12.6074
2194,JAPA160,Sell,30,30,3.178
2200,SOUT169,Sell,11,11,79.8579
2200,TAIW140,Sell,7232,1143,0.3298
2201,JAPA177,Buy,6,6,38.6259
2202,SOUT204,Sell,26,26,13.2862
2205,INDO041,Buy,365,365,0.3741
2205,SING068,Short,13,13,13.1105
2209,JAPA250,Buy,36,36,41.3718
2210,SING182,Buy,4397,4397,0.3846
2214,HONG084,Sell,58,58,0.678
2214,JAPA073,Buy,172,172,5.7827
2214,JAPA245,Buy,77,77,4.8721
2214,SOUT185,Buy,9,9,93.0505
2215,AUST080,Short,29,29,66.9509
2215,HONG024,Buy,4223,4223,0.2472
2218,INDI119,Sell,63,63,4.271
2218,JAPA086,Sell,51,51,35.9363
2218,THAI122,Buy,343,343,0.1462
2219,JAPA204,Sell,51,14,34.2923
2220,AUST264,Sell,57,57,9.2941
2222,HONG179,Buy,2624,2624,0.5926
2222,JAPA107,Short,25,25,24.9517
2222,PHIL199,Buy,866,866,0.2257
2222,TAIW191,Buy,980,980,1.6952
2223,AUST080,Buy,19,19,66.7133
2223,HONG070,Sell,21,21,12.0413
2223,JAPA147,Sell,48,48,13.1799
2223,JAPA175,Sell,676,676,2.0881
2223,SOUT255,Short,17,17,4.7649
2225,INDI119,Buy,47,47,4.3163
2225,JAPA245,Sell,239,239,4.947
2227,AUST073,Short,8,8,54.3054
2227,JAPA047,Buy,34,20,15.0381
2227,JAPA156,Short,17,17,32.6466
2227,JAPA261,Buy,1,1,48.7742
2227,PHIL029,Sell,674,174,2.1144
2234,AUST073,Buy,7,7,54.8947
2234,HONG082,Sell,11,11,3.0204
2234,HONG256,Sell,157,157,0.3911
2234,JAPA030,Sell,56,56,26.1095
2234,JAPA161,Buy,135,135,14.1588
2234,JAPA213,Buy,226,226,9.7669
2234,JAPA239,Buy,26,26,33.2462
2234,THAI002,Buy,244,106,6.4212
2234,THAI131,Sell,3129,3129,0.5117
2238,HONG004,Short,2621,2621,0.4002
2238,HONG179,Buy,2694,2694,0.6268
2238,JAPA142,Sell,150,150,3.181
2241,JAPA036,Sell,78,78,18.6175
2241,SING039,Buy,23002,23002,0.0756
2245,HONG179,Sell,6878,3529,0.6014
2245,HONG197,Sell,126,126,0.8806
2245,HONG275,Short,5,5,17.0914
2245,JAPA112,Buy,2,2,11.9387
2245,JAPA214,Short,4,4,15.5068
2245,JAPA245,Sell,149,149,5.0858
2245,SOUT019,Sell,10,10,136.1693
2245,SOUT116,Sell,129,105,9.7391
2248,AUST052,Buy,1,1,4.1185
2248,HONG005,Buy,413,8,5.5452
2248,HONG010,Buy,661,353,3.0527
2248,HONG116,Short,3280,3280,0.3573
2248,HONG229,Buy,151,85,4.8862
2248,INDO092,Buy,38106,38106,0.0186
2248,JAPA036,Short,68,68,18.264
2248,JAPA092,Sell,118,118,15.8962
2248,JAPA094,Sell,290,290,5.3809
2248,JAPA149,Buy,39,39,28.3038
2248,JAPA152,Buy,1,1,36.0878
2248,JAPA186,Sell,70,70,6.4353
2248,MALA086,Sell,144,144,0.943
2248,SOUT199,Sell,10,10,37.8236
2248,TAIW167,Buy,251,251,7.7771
2248,TAIW258,Buy,183,183,2.6448
2248,THAI131,Buy,50,50,0.5086
2249,SOUT151,Buy,1473,1473,1.1091
2249,THAI204,Sell,123,123,7.5184
2252,HONG005,Sell,346,121,5.6304
2252,HONG158,Sell,2086,2086,0.5638
2252,JAPA042,Sell,344,344,3.8923
2252,TAIW197,Buy,749,749,1.8184
2256,AUST032,Sell,85,85,20.8577
2256,HONG228,Buy,570,570,2.0251
2256,JAPA116,Sell,20,20,15.6386
2256,JAPA290,Buy,6,6,59.7065
2257,INDI288,Buy,443,443,1.4978
2257,JAPA248,Short,76,76,12.4617
2259,JAPA015,Buy,548,548,2.5999
2259,JAPA096,Buy,337,337,3.8233
2260,JAPA091,Buy,18,18,35.399
2260,JAPA238,Sell,84,84,2.1017
2260,THAI001,Sell,267,267,6.4537
2261,JAPA007,Buy,28,28,32.2295
2262,JAPA289,Buy,272,272,3.7941
2267,JAPA151,Sell,463,463,2.8846
2268,AUST016,Buy,86,86,4.2348
2268,AUST295,Sell,48,38,22.8046
2268,INDI203,Buy,723,383,3.6085
2268,INDI284,Buy,448,448,2.7181
2268,JAPA041,Sell,71,71,7.0061
2268,JAPA057,Buy,10,10,40.6545
2268,JAPA092,Buy,86,86,16.026
2268,JAPA147,Sell,124,58,13.1873
2268,JAPA201,Buy,14,14,56.7464
2268,JAPA262,Sell,58,58,9.2617
2268,JAPA285,Sell,295,295,3.0678
2268,SOUT017,Buy,726,726,2.248
2268,SOUT045,Sell,48,48,5.1896
2268,SOUT062,Sell,186,186,1.2417
2268,SOUT169,Buy,35,35,80.2741
2268,TAIW078,Buy,541,541,3.5669
2269,JAPA206,Sell,213,140,10.9132
2269,SOUT165,Sell,110,110,2.3242
2271,AUST298,Buy,91,91,19.5456
2271,HONG242,Sell,279,279,0.0886
2271,JAPA017,Buy,38,38,14.7351
2271,JAPA153,Buy,740,740,2.0802
2271,JAPA186,Buy,63,63,6.4351
2271,JAPA240,Sell,6,6,26.3325
2271,SING068,Sell,54,7,12.9093
2271,TAIW019,Buy,108,108,8.8222
2273,HONG114,Buy,751,751,1.2362
2276,MALA286,Sell,729,729,0.9986
2277,HONG035,Sell,4734,4734,0.4119
2290,HONG132,Buy,48,48,0.6227
2290,HONG276,Buy,9832,2653,0.0605
2290,INDI091,Short,107,107,18.204
2295,HONG264,Sell,198,198,0.5668
2295,JAPA116,Buy,31,31,15.8057
2295,SING187,Buy,408,408,1.4757
2295,TAIW167,Buy,229,229,7.473
2299,JAPA250,Sell,41,20,41.4047
2300,AUST104,Sell,1325,1325,1.4078
2300,HONG005,Sell,194,194,5.6269
2300,HONG253,Sell,1764,1764,1.136
2300,JAPA097,Buy,34,34,3.149
2300,JAPA239,Short,36,11,33.4518
2300,SOUT151,Sell,9,9,1.133
2300,SOUT286,Sell,9,9,116.0941
2301,INDI293,Buy,96,96,6.4922
2301,JAPA002,Buy,11,11,8.4872
2301,JAPA058,Buy,5,5,35.0969
2301,JAPA120,Buy,99,99,12.3002
2301,JAPA146,Sell,414,414,3.4057
2301,JAPA278,Sell,45,45,5.4885
2301,MALA212,Sell,11136,11136,0.0724
2301,SOUT024,Sell,20,20,58.5768
2301,SOUT095,Sell,134,134,11.4461
2304,HONG070,Buy,73,23,11.9538
2304,HONG093,Sell,479,479,2.5467
2304,HONG275,Buy,70,70,16.9101
2304,INDI111,Buy,87,87,1.2187
2304,JAPA134,Buy,3,3,12.8563
2304,JAPA139,Buy,5,5,21.6853
2304,JAPA290,Buy,8,8,60.1043
2304,SOUT165,Buy,952,952,2.2905
2304,TAIW065,Sell,502,502,0.6712
2307,JAPA007,Sell,49,49,31.5994
2307,SING068,Buy,5,5,12.8791
2308,HONG084,Sell,363,363,0.6743
2308,HONG114,Buy,1139,1139,1.2845
2308,HONG167,Sell,147,29,7.967
2308,HONG241,Sell,14135,14135,0.0555
2308,JAPA036,Short,14,14,18.1274
2308,JAPA139,Sell,133,133,21.6375
2308,JAPA185,Buy,86,86,11.6103
2308,SOUT091,Sell,26,26,4.4425
2308,SOUT271,Buy,11,11,217.9187
2308,SOUT274,Short,14,14,85.297
2308,TAIW064,Sell,256,256,0.56
2308,TAIW249,Sell,420,420,3.8596
2311,JAPA017,Buy,22,22,14.906
2311,TAIW249,Sell,167,167,3.8821
2318,JAPA290,Buy,30,30,59.5093
2318,MALA086,Sell,1623,1623,0.9338
2318,SING079,Sell,2157,2157,0.5105
2319,AUST104,Buy,932,185,1.425
2319,HONG114,Buy,1667,480,1.2219
2319,INDI031,Buy,510,510,2.2355
2319,INDI235,Short,1,1,4.6143
2319,JAPA005,Sell,442,60,3.8097
2319,JAPA078,Short,353,138,3.2255
2319,JAPA162,Buy,41,41,23.1995
2319,JAPA284,Short,31,31,8.8942
2319,SOUT273,Sell,39,39,30.9978
2320,AUST288,Sell,1733,1733,1.5452
2320,JAPA144,Sell,259,259,6.7307
2320,JAPA249,Buy,47,47,1.3297
2322,HONG103,Buy,545,545,3.0018
2322,MALA116,Short,186,186,1.5092
2323,AUST165,Buy,1242,1242,0.8129
2323,HONG148,Buy,2816,2816,0.174
2323,INDI166,Sell,5,5,28.9825
2323,JAPA027,Sell,1087,1087,0.3
2323,JAPA057,Buy,41,41,40.5563
2323,JAPA086,Buy,54,54,35.6301
2323,JAPA111,Sell,118,44,14.5854
2323,JAPA147,Short,69,69,13.0658
2323,JAPA189,Buy,5,5,20.5877
2323,JAPA276,Short,12,12,7.0451
2323,MALA011,Sell,526,526,0.0533
